1.4102 	WARNING 	Speech-to-text recognition module for PocketSphinx is not available (use command `pip install SpeechRecognition` to get it). Transcription will be unavailable using that service this session.
1.4109 	WARNING 	Speech-to-text recognition using Google online services is not available (use command `pip install google-api-core google-auth google-cloud google-cloud-speech googleapis-common-protos` to get it). Transcription will be unavailable using that service this session.
17.1691 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [3840, 2160]. Using actual size
18.2610 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000020703DA2090>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000020703DA1E90>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002077C57DA10>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000020707A56D90>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([3840, 2160]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
18.2611 	EXP 	window1: mouseVisible = True
18.2611 	EXP 	window1: backgroundImage = None
18.2612 	EXP 	window1: backgroundFit = 'cover'
18.2614 	EXP 	window1: mouseVisible = False
18.2614 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
18.2614 	EXP 	window1: recordFrameIntervals = False
18.4266 	EXP 	window1: recordFrameIntervals = True
18.6099 	EXP 	Screen (0) actual frame rate measured at 59.98Hz
18.6099 	EXP 	window1: recordFrameIntervals = False
22.4210 	EXP 	Created WelcomeScreenText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='WelcomeScreenText', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Welcome to the n-back task', units='height', win=Window(...), wrapWidth=1)
22.4658 	EXP 	Created WelcomeInstructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='WelcomeInstructions', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
22.4720 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
22.4734 	EXP 	Created n_back_one = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='n_back_one', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
22.4746 	EXP 	Created ISI = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='ISI', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
22.5055 	EXP 	Created Intro_Block_two = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Intro_Block_two', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
22.5070 	EXP 	Created Block_2_stimulus = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Block_2_stimulus', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
22.5089 	EXP 	Created ISI = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='ISI', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
22.5113 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
22.5208 	EXP 	Created GoodBye = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='GoodBye', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='THANK YOU FOR PARTICIPATING.', units='height', win=Window(...), wrapWidth=1)
22.5273 	EXP 	WelcomeScreenText: autoDraw = True
24.5268 	EXP 	WelcomeScreenText: autoDraw = False
24.5268 	EXP 	WelcomeInstructions: autoDraw = True
25.1644 	DATA 	Keypress: z
38.9976 	DATA 	Keypress: z
39.0106 	EXP 	WelcomeScreenText: autoDraw = False
39.0106 	EXP 	WelcomeInstructions: autoDraw = False
39.0106 	EXP 	text: autoDraw = True
39.5237 	EXP 	Imported loopTemplate1.xlsx as conditions, 147 conditions, 3 params
39.5268 	EXP 	Created sequence: sequential, trialTypes=147, nReps=1, seed=1
39.5272 	EXP 	New trial (rep=0, index=0): {'stimuli_letter': 'V', 'target': None, 'correct_key': None}
39.5368 	EXP 	text: autoDraw = False
39.5368 	EXP 	text: autoDraw = False
39.5368 	EXP 	n_back_one: height = 0.05
39.5368 	EXP 	n_back_one: height = 0.05
39.5368 	EXP 	n_back_one: height = 0.05
39.5368 	EXP 	n_back_one: text = 'V'
39.5368 	EXP 	n_back_one: autoDraw = True
39.8441 	EXP 	n_back_one: autoDraw = False
40.7105 	EXP 	n_back_one: autoDraw = False
40.7105 	EXP 	ISI: height = 0.05
40.7105 	EXP 	ISI: height = 0.05
40.7105 	EXP 	ISI: height = 0.05
40.7105 	EXP 	ISI: text = '+'
40.7105 	EXP 	ISI: autoDraw = True
41.1309 	DATA 	Keypress: z
42.1949 	EXP 	New trial (rep=0, index=1): {'stimuli_letter': 'X', 'target': 'N', 'correct_key': None}
42.2108 	EXP 	ISI: autoDraw = False
42.2108 	EXP 	ISI: autoDraw = False
42.2108 	EXP 	n_back_one: height = 0.05
42.2108 	EXP 	n_back_one: height = 0.05
42.2108 	EXP 	n_back_one: height = 0.05
42.2108 	EXP 	n_back_one: text = 'X'
42.2108 	EXP 	n_back_one: autoDraw = True
42.5114 	EXP 	n_back_one: autoDraw = False
43.4107 	EXP 	n_back_one: autoDraw = False
43.4107 	EXP 	ISI: text = '+'
43.4107 	EXP 	ISI: autoDraw = True
44.8957 	EXP 	New trial (rep=0, index=2): {'stimuli_letter': 'A', 'target': 'N', 'correct_key': None}
44.9108 	EXP 	ISI: autoDraw = False
44.9108 	EXP 	ISI: autoDraw = False
44.9108 	EXP 	n_back_one: height = 0.05
44.9108 	EXP 	n_back_one: height = 0.05
44.9108 	EXP 	n_back_one: height = 0.05
44.9108 	EXP 	n_back_one: text = 'A'
44.9108 	EXP 	n_back_one: autoDraw = True
45.2109 	EXP 	n_back_one: autoDraw = False
46.0940 	EXP 	n_back_one: autoDraw = False
46.0940 	EXP 	ISI: text = '+'
46.1108 	EXP 	ISI: autoDraw = True
47.5956 	EXP 	New trial (rep=0, index=3): {'stimuli_letter': 'A', 'target': 'Y', 'correct_key': 'z'}
47.6112 	EXP 	ISI: autoDraw = False
47.6112 	EXP 	ISI: autoDraw = False
47.6112 	EXP 	n_back_one: text = 'A'
47.6112 	EXP 	n_back_one: autoDraw = True
47.9107 	EXP 	n_back_one: autoDraw = False
48.0502 	DATA 	Keypress: z
48.0609 	EXP 	n_back_one: autoDraw = False
48.0609 	EXP 	ISI: text = '+'
48.0609 	EXP 	ISI: autoDraw = True
49.5467 	EXP 	New trial (rep=0, index=4): {'stimuli_letter': 'X', 'target': 'N', 'correct_key': None}
49.5607 	EXP 	ISI: autoDraw = False
49.5607 	EXP 	ISI: autoDraw = False
49.5607 	EXP 	n_back_one: height = 0.05
49.5607 	EXP 	n_back_one: height = 0.05
49.5607 	EXP 	n_back_one: height = 0.05
49.5607 	EXP 	n_back_one: text = 'X'
49.5607 	EXP 	n_back_one: autoDraw = True
49.8608 	EXP 	n_back_one: autoDraw = False
50.7611 	EXP 	n_back_one: autoDraw = False
50.7611 	EXP 	ISI: text = '+'
50.7611 	EXP 	ISI: autoDraw = True
52.2455 	EXP 	New trial (rep=0, index=5): {'stimuli_letter': 'B', 'target': 'N', 'correct_key': None}
52.2614 	EXP 	ISI: autoDraw = False
52.2614 	EXP 	ISI: autoDraw = False
52.2614 	EXP 	n_back_one: height = 0.05
52.2614 	EXP 	n_back_one: height = 0.05
52.2614 	EXP 	n_back_one: height = 0.05
52.2614 	EXP 	n_back_one: text = 'B'
52.2614 	EXP 	n_back_one: autoDraw = True
52.5614 	EXP 	n_back_one: autoDraw = False
53.4613 	EXP 	n_back_one: autoDraw = False
53.4613 	EXP 	ISI: text = '+'
53.4613 	EXP 	ISI: autoDraw = True
54.9459 	EXP 	New trial (rep=0, index=6): {'stimuli_letter': 'B', 'target': 'Y', 'correct_key': 'z'}
54.9610 	EXP 	ISI: autoDraw = False
54.9610 	EXP 	ISI: autoDraw = False
54.9610 	EXP 	n_back_one: text = 'B'
54.9610 	EXP 	n_back_one: autoDraw = True
55.2612 	EXP 	n_back_one: autoDraw = False
56.1611 	EXP 	n_back_one: autoDraw = False
56.1611 	EXP 	ISI: text = '+'
56.1611 	EXP 	ISI: autoDraw = True
57.6478 	EXP 	New trial (rep=0, index=7): {'stimuli_letter': 'X', 'target': 'N', 'correct_key': None}
57.6614 	EXP 	ISI: autoDraw = False
57.6614 	EXP 	ISI: autoDraw = False
57.6614 	EXP 	n_back_one: height = 0.05
57.6614 	EXP 	n_back_one: height = 0.05
57.6614 	EXP 	n_back_one: height = 0.05
57.6614 	EXP 	n_back_one: text = 'X'
57.6614 	EXP 	n_back_one: autoDraw = True
57.9615 	EXP 	n_back_one: autoDraw = False
58.8618 	EXP 	n_back_one: autoDraw = False
58.8618 	EXP 	ISI: text = '+'
58.8618 	EXP 	ISI: autoDraw = True
60.3483 	EXP 	New trial (rep=0, index=8): {'stimuli_letter': 'Y', 'target': 'N', 'correct_key': None}
60.3624 	EXP 	ISI: autoDraw = False
60.3624 	EXP 	ISI: autoDraw = False
60.3624 	EXP 	n_back_one: height = 0.05
60.3624 	EXP 	n_back_one: height = 0.05
60.3624 	EXP 	n_back_one: height = 0.05
60.3624 	EXP 	n_back_one: text = 'Y'
60.3624 	EXP 	n_back_one: autoDraw = True
60.6613 	EXP 	n_back_one: autoDraw = False
61.5614 	EXP 	n_back_one: autoDraw = False
61.5614 	EXP 	ISI: text = '+'
61.5614 	EXP 	ISI: autoDraw = True
63.0477 	EXP 	New trial (rep=0, index=9): {'stimuli_letter': 'Y', 'target': 'Y', 'correct_key': 'z'}
63.0615 	EXP 	ISI: autoDraw = False
63.0615 	EXP 	ISI: autoDraw = False
63.0615 	EXP 	n_back_one: text = 'Y'
63.0615 	EXP 	n_back_one: autoDraw = True
63.3613 	EXP 	n_back_one: autoDraw = False
64.2617 	EXP 	n_back_one: autoDraw = False
64.2617 	EXP 	ISI: text = '+'
64.2617 	EXP 	ISI: autoDraw = True
65.7476 	EXP 	New trial (rep=0, index=10): {'stimuli_letter': 'B', 'target': 'N', 'correct_key': None}
65.7614 	EXP 	ISI: autoDraw = False
65.7614 	EXP 	ISI: autoDraw = False
65.7614 	EXP 	n_back_one: height = 0.05
65.7614 	EXP 	n_back_one: height = 0.05
65.7614 	EXP 	n_back_one: height = 0.05
65.7614 	EXP 	n_back_one: text = 'B'
65.7614 	EXP 	n_back_one: autoDraw = True
66.0617 	EXP 	n_back_one: autoDraw = False
66.9614 	EXP 	n_back_one: autoDraw = False
66.9614 	EXP 	ISI: text = '+'
66.9614 	EXP 	ISI: autoDraw = True
68.4479 	EXP 	New trial (rep=0, index=11): {'stimuli_letter': 'Y', 'target': 'N', 'correct_key': None}
68.4621 	EXP 	ISI: autoDraw = False
68.4621 	EXP 	ISI: autoDraw = False
68.4621 	EXP 	n_back_one: height = 0.05
68.4621 	EXP 	n_back_one: height = 0.05
68.4621 	EXP 	n_back_one: height = 0.05
